year,GEOID,GeoName,emp_bio,gdp_bio,area_bio,species_bio
2010,19151,"Pocahontas, IA",10.9026,14.490231,.3362169,.036923077
2010,19153,"Polk, IA",11.139206,11.239106,.061855596,.03814714
2010,19155,"Pottawattamie, IA",10.772798,13.184919,.0031880753,.049275361
2010,19157,"Poweshiek, IA",10.934595,12.52033,.0047936058,.038235296
2010,19159,"Ringgold, IA",10.669885,15.65722,.02711715,.043076921
2010,19161,"Sac, IA",10.992312,13.831383,.013295257,.039999999
2010,19163,"Scott, IA",11.43127,11.955509,.050807063,.04964539
2010,19165,"Shelby, IA",10.900166,12.142633,.014053122,.051515151
2010,19167,"Sioux, IA",11.370913,12.214357,.010411778,.036474165
2010,19169,"Story, IA",11.142957,12.336421,.0083456812,.038567495
2010,19171,"Tama, IA",10.90192,13.96873,.026243584,.031976745
2010,19173,"Taylor, IA",11.672427,12.702115,.014524264,.04255319
2010,19175,"Union, IA",10.935273,11.248828,.072935633,.04719764
2010,19177,"Van Buren, IA",10.998389,12.238162,.020383557,.043589745
2010,19179,"Wapello, IA",10.912638,12.066051,.01190809,.04857143
2010,19181,"Warren, IA",11.935068,13.107658,.07317137,.040697675
2010,19183,"Washington, IA",11.313918,12.771728,.016631372,.039999999
2010,19185,"Wayne, IA",10.330893,10.054013,.078631781,.036923077
2010,19187,"Webster, IA",11.064159,10.414498,.0056130239,.033707865
2010,19189,"Winnebago, IA",11.967136,13.746428,.040040307,.033033032
2010,19191,"Winneshiek, IA",10.614724,13.559572,.020489994,.058673471
2010,19193,"Woodbury, IA",11.104985,12.414706,.019025836,.047222223
2010,19195,"Worth, IA",10.921601,14.211381,.022913866,.03539823
2010,19197,"Wright, IA",10.473179,11.741203,.015324498,.032738097
2010,20001,"Allen, KS",10.776593,12.258769,.0024549293,.030379746
2010,20003,"Anderson, KS",10.27743,13.208162,.032302581,.035264485
2010,20005,"Atchison, KS",11.228444,12.804484,.0093262931,.045212764
2010,20007,"Barber, KS",13.827957,18.233324,.00030530361,.034582134
2010,20009,"Barton, KS",12.144606,13.816929,.040786471,.031347964
2010,20011,"Bourbon, KS",10.218295,12.897965,.006529002,.032828283
2010,20013,"Brown, KS",9.6492023,11.806512,.043604113,.04359673
2010,20015,"Butler, KS",11.106458,13.036201,.01351328,.037037037
2010,20017,"Chase, KS",13.080247,15.614259,.03164136,.026525199
2010,20019,"Chautauqua, KS",13.403646,15.014179,.017788082,.02917772
2010,20021,"Cherokee, KS",11.169033,12.768854,.032526255,.03160271
2010,20023,"Cheyenne, KS",10.822421,14.678616,.014541793,.018656716
2010,20025,"Clark, KS",11.361582,16.60017,.24544121,.022364218
2010,20027,"Clay, KS",11.249867,13.791151,.032012779,.026785715
2010,20029,"Cloud, KS",11.032775,13.703412,.0032099131,.031446543
2010,20031,"Coffey, KS",10.862516,19.3381,.03242559,.036082473
2010,20033,"Comanche, KS",9.3609419,16.344772,.032860156,.021739131
2010,20035,"Cowley, KS",10.219445,12.107372,.0063014571,.037783377
2010,20037,"Crawford, KS",10.638425,11.711633,.073757209,.030092593
2010,20039,"Decatur, KS",11.172935,14.382541,.013705873,.018181818
2010,20041,"Dickinson, KS",11.021016,12.800238,.18582049,.027027028
2010,20043,"Doniphan, KS",10.715874,12.10372,.0026010505,.04945055
2010,20045,"Douglas, KS",10.890901,12.933957,.073563799,.042821158
2010,20047,"Edwards, KS",11.47649,14.126376,.0036498967,.026143791
2010,20049,"Elk, KS",16.557823,16.048565,.03203728,.038560413
2010,20051,"Ellis, KS",11.154616,13.184398,.014947271,.017421603
2010,20053,"Ellsworth, KS",9.9079704,13.101051,.0015251575,.028662421
2010,20055,"Finney, KS",12.11354,14.246955,.0065323021,.020689655
2010,20057,"Ford, KS",10.504281,11.987939,.0017139777,.019672131
2010,20059,"Franklin, KS",10.894368,12.706266,.051170778,.03166227
2010,20061,"Geary, KS",11.088247,13.962678,.011964346,.032786883
2010,20063,"Gove, KS",10.523869,13.727326,.00002769974,.014652015
2010,20065,"Graham, KS",14.797024,17.793421,.063720077,.018181818
2010,20067,"Grant, KS",15.188484,15.683184,.069218248,.01718213
2010,20069,"Gray, KS",14.765306,14.618163,.0012257595,.017006803
2010,20071,"Greeley, KS",,15.891527,.00084665377,.021818181
2010,20073,"Greenwood, KS",12.853162,15.842854,.0072419988,.035353534
2010,20075,"Hamilton, KS",13.219643,16.85593,.1892045,.021505376
2010,20077,"Harper, KS",10.065735,14.292589,.0079320408,.038348082
2010,20079,"Harvey, KS",10.839862,12.82403,.00082355185,.035714287
2010,20081,"Haskell, KS",13.683591,16.685528,.0015125227,.017361112
2010,20083,"Hodgeman, KS",13.444445,15.633349,.00046131577,.027681662
2010,20085,"Jackson, KS",11.802598,13.779604,.070451558,.030812325
2010,20087,"Jefferson, KS",13.365991,17.444183,.078820117,.040540539
2010,20089,"Jewell, KS",11.75243,15.208201,.0072284215,.029032258
2010,20091,"Johnson, KS",11.426059,11.782011,.044148736,.050251257
2010,20093,"Kearny, KS",12.981333,17.094141,0,.02112676
2010,20095,"Kingman, KS",11.481186,14.018573,.010364871,.038348082
2010,20097,"Kiowa, KS",10.788889,15.036352,.0082948357,.024691358
2010,20099,"Labette, KS",9.4854183,11.110904,.012646085,.033018868
2010,20101,"Lane, KS",11.765833,15.981351,.10839053,.014705882
2010,20103,"Leavenworth, KS",11.730443,13.303168,.0020224974,.044155844
2010,20105,"Lincoln, KS",11.856837,17.848387,.0014521229,.026490066
2010,20107,"Linn, KS",12.806711,20.011604,.057433132,.034031413
2010,20109,"Logan, KS",10.717888,15.667076,.022622902,.014869888
2010,20111,"Lyon, KS",10.589573,12.011465,.037306935,.036175709
2010,20113,"McPherson, KS",10.735229,11.152036,.10040371,.031700287
2010,20115,"Marion, KS",10.737682,13.740162,.048426181,.026881721
2010,20117,"Marshall, KS",11.025072,11.889349,.061170906,.030812325
2010,20119,"Meade, KS",14.311175,15.594901,.002412685,.023728814
2010,20121,"Miami, KS",11.312848,13.535456,.0043747439,.047381546
2010,20123,"Mitchell, KS",11.86569,11.685894,.0089895083,.028846154
2010,20125,"Montgomery, KS",10.559357,11.661284,.01878505,.03125
2010,20127,"Morris, KS",11.492723,15.386662,.039162271,.03125
2010,20129,"Morton, KS",15.783333,18.385643,.0060728048,.018115941
2010,20131,"Nemaha, KS",10.770445,12.934321,.0063328017,.030726258
2010,20133,"Neosho, KS",11.635305,14.487269,.017604681,.032994922
2010,20135,"Ness, KS",16.496283,17.976753,.0012877944,.014134276
2010,20137,"Norton, KS",10.883487,13.979633,0,.017921148
2010,20139,"Osage, KS",9.3141394,14.839877,.040357888,.044226043
2010,20141,"Osborne, KS",10.793093,13.360423,.0050541754,.024390243
2010,20143,"Ottawa, KS",10.242486,13.672511,.0085054822,.032258064
2010,20145,"Pawnee, KS",13.251058,14.49931,.0086534321,.026578072
2010,20147,"Phillips, KS",10.597471,12.505342,.1034375,.024390243
2010,20149,"Pottawatomie, KS",11.193045,17.036165,.025560979,.030898876
2010,20151,"Pratt, KS",12.481482,14.6497,.015656359,.035928145
2010,20153,"Rawlins, KS",10.965723,14.930007,.00011102524,.018796992
2010,20155,"Reno, KS",11.019522,12.118711,.018071609,.034883723
2010,20157,"Republic, KS",8.3606195,13.143359,.0057407944,.034591194
2010,20159,"Rice, KS",11.607311,14.562934,.010100503,.034591194
2010,20161,"Riley, KS",11.799964,12.804439,.023724241,.030640669
2010,20163,"Rooks, KS",12.485974,16.419859,.0012288508,.017730497
2010,20165,"Rush, KS",12.771518,12.34553,0,.026402641
2010,20167,"Russell, KS",14.077778,14.520374,.010892383,.026490066
2010,20169,"Saline, KS",11.064765,11.437128,.050017677,.032051284
2010,20171,"Scott, KS",10.894165,15.140833,.050807063,.025
2010,20173,"Sedgwick, KS",11.304544,11.427164,.0033164371,.039215688
2010,20175,"Seward, KS",12.687029,15.013283,.0056691105,.020979021
2010,20177,"Shawnee, KS",10.981296,11.847462,.0073580062,.043126684
2010,20179,"Sheridan, KS",14.975296,15.108611,.042788502,.018115941
2010,20181,"Sherman, KS",11.533238,14.267129,.020546401,.01858736
2010,20183,"Smith, KS",12.16309,13.247841,.012794422,.023411371
2010,20185,"Stafford, KS",12.677827,16.584494,.038508441,.031948883
2010,20187,"Stanton, KS",12.824906,15.989924,.0037550435,.019379845
2010,20189,"Stevens, KS",11.058918,17.196104,.037017867,.018115941
2010,20191,"Sumner, KS",9.9262505,13.147948,.0033443938,.036939315
2010,20193,"Thomas, KS",11.973067,14.245392,.010244752,.017985612
2010,20195,"Trego, KS",10.542125,16.884111,.019944143,.017730497
2010,20197,"Wabaunsee, KS",10.288103,14.293645,.0029875184,.043037973
2010,20199,"Wallace, KS",10.869497,15.335687,.00018126723,.022813689
2010,20201,"Washington, KS",11.121881,13.888531,.016631372,.027355623
2010,20203,"Wichita, KS",11.388702,15.313745,.00010983561,.025547445
2010,20205,"Wilson, KS",9.311202,12.611096,.0034363894,.035714287
2010,20207,"Woodson, KS",11.565926,16.393665,.0023843248,.034391534
2010,20209,"Wyandotte, KS",11.262342,11.20303,0,.046153847
2010,21001,"Adair, KY",11.401189,13.971806,.018811714,.072016463
2010,21003,"Allen, KY",13.370932,13.091501,.0024549293,.049107142
2010,21005,"Anderson, KY",11.57216,11.856381,.032302581,.055427253
2010,21007,"Ballard, KY",15.884462,11.40104,.095991969,.058270678
2010,21009,"Barren, KY",10.659617,11.067733,.0053718751,.060291059
2010,21011,"Bath, KY",15.711391,12.858933,.073465131,.066059224
2010,21013,"Bell, KY",12.452937,14.055474,.0082216412,.080808081
2010,21015,"Boone, KY",11.496821,12.028188,.010726802,.06526316
2010,21017,"Bourbon, KY",10.379973,11.738024,.006529002,.053527981
2010,21019,"Boyd, KY",11.930025,11.065956,.001200828,.055803571
2010,21021,"Boyle, KY",10.424676,11.377389,.0006665641,.063492067
2010,21023,"Bracken, KY",12.394504,14.315638,0,.061946902
2010,21025,"Breathitt, KY",10.502201,13.801296,0,.064587973
2010,21027,"Breckinridge, KY",12.110469,14.459093,.018149266,.060796645
2010,21029,"Bullitt, KY",11.669489,12.790741,.062897764,.061085973
2010,21031,"Butler, KY",12.114183,13.152642,.01351328,.06012024
2010,21033,"Caldwell, KY",12.006828,12.144252,.041655473,.054545455
2010,21035,"Calloway, KY",10.893484,11.837584,.0045958469,.062385321
2010,21037,"Campbell, KY",11.286858,11.964427,.033097435,.065502182
2010,21039,"Carlisle, KY",12.230232,14.183705,.053640839,.044680852
2010,21041,"Carroll, KY",10.885314,14.34841,.027034082,.068131872
2010,21043,"Carter, KY",11.750755,13.348313,.038151313,.06858407
2010,21045,"Casey, KY",11.631578,11.810435,.0020015845,.070866145
2010,21047,"Christian, KY",11.072264,11.819036,.0036988773,.061302681
2010,21049,"Clark, KY",11.515057,11.933875,.24544121,.057471264
2010,21051,"Clay, KY",10.791727,15.047994,.032012779,.062084258
2010,21053,"Clinton, KY",10.985661,10.850599,.041297473,.06666667
2010,21055,"Crittenden, KY",9.3325129,12.559838,.017112583,.058027077
2010,21057,"Cumberland, KY",11.608198,11.806547,.058227714,.070329674
2010,21059,"Daviess, KY",11.440211,11.816588,.013930216,.060475163
2010,21061,"Edmonson, KY",11.589148,13.742197,.22346961,.058577407
2010,21063,"Elliott, KY",9.6567459,13.269306,.0046412186,.064017661
2010,21065,"Estill, KY",12.935071,12.717982,.0021333823,.05109489
2010,21067,"Fayette, KY",11.370001,11.787339,.029334255,.057692308
2010,21069,"Fleming, KY",12.26892,12.718613,.02137482,.067720093
2010,21071,"Floyd, KY",12.055051,13.572364,.016921852,.065909088
2010,21073,"Franklin, KY",10.932873,11.255404,0,.050125312
2010,21075,"Fulton, KY",11.553658,12.18096,.050282184,.05070994
2010,21077,"Gallatin, KY",11.886574,15.58347,.15462367,.064073227
2010,21079,"Garrard, KY",12.115254,15.063894,.016790895,.060267858
2010,21081,"Grant, KY",11.330546,12.850832,.069218248,.065022424
2010,21083,"Graves, KY",11.490716,12.528699,.0088622235,.056000002
2010,21085,"Grayson, KY",11.377834,12.660089,.011129972,.061349694
2010,21087,"Green, KY",10.019244,14.284338,.012856501,.063829787
2010,21089,"Greenup, KY",11.460579,10.05482,.0035883216,.063876651
2010,21091,"Hancock, KY",9.5699825,10.978544,.036779668,.061052632
2010,21093,"Hardin, KY",11.217379,11.111732,.039951976,.069444448
2010,21095,"Harlan, KY",14.936144,19.099623,.0463752,.082644626
2010,21097,"Harrison, KY",8.7121782,11.986958,.023625014,.062790699
2010,21099,"Hart, KY",9.9198618,11.179316,.025623452,.060215052
2010,21101,"Henderson, KY",11.009731,12.352849,.023939779,.062222224
2010,21103,"Henry, KY",11.518421,13.41593,.017384022,.06122449
2010,21105,"Hickman, KY",13.91904,15.045618,.03093712,.051759835
2010,21107,"Hopkins, KY",10.666142,14.731467,.010516122,.041575491
2010,21109,"Jackson, KY",15.065805,13.371352,.070451558,.058295965
2010,21111,"Jefferson, KY",11.205394,11.20827,.078820117,.065677963
2010,21113,"Jessamine, KY",12.424353,12.632844,.0092658075,.054187194
2010,21115,"Johnson, KY",12.292346,14.21082,.044148736,.066361554
2010,21117,"Kenton, KY",10.783331,11.498467,.0064094639,.066098079
2010,21119,"Knott, KY",14.908614,18.921675,0,.063492067
2010,21121,"Knox, KY",12.364738,13.710924,.010457908,.056947608
2010,21123,"Larue, KY",9.4617691,13.455718,.0040005455,.061571125
2010,21125,"Laurel, KY",11.479545,12.153378,.0040885466,.066528067
2010,21127,"Lawrence, KY",13.338428,17.464272,.022488015,.044289045
2010,21129,"Lee, KY",11.589196,15.267852,.025289388,.054502368
2010,21131,"Leslie, KY",10.361691,20.707172,.00094661477,.061363637
2010,21133,"Letcher, KY",13.849586,18.854635,.053165946,.081466392
2010,21135,"Lewis, KY",12.378438,12.257767,.084804393,.065677963
2010,21137,"Lincoln, KY",10.416527,12.775667,.0014521229,.067326732
2010,21139,"Livingston, KY",13.387616,16.039276,.020324396,.065026365
2010,21141,"Logan, KY",10.546565,12.174255,.022622902,.057999998
2010,21143,"Lyon, KY",10.313004,14.260926,.037306935,.061657034
2010,21145,"McCracken, KY",11.262787,11.523253,.059021462,.052631579
2010,21147,"McCreary, KY",10.512805,13.147521,.020423776,.075819671
2010,21149,"McLean, KY",12.039517,14.367641,.034663398,.045258619
2010,21151,"Madison, KY",10.812901,11.784327,.054020055,.062906727
2010,21153,"Magoffin, KY",12.366345,18.039976,0,.064876959
2010,21155,"Marion, KY",10.182154,11.260903,.048426181,.063965887
2010,21157,"Marshall, KY",11.153335,12.09809,.061170906,.0546875
2010,21159,"Martin, KY",16.653692,19.502586,.034102503,.042079207
2010,21161,"Mason, KY",10.261355,15.366855,.040518563,.063736267
2010,21163,"Meade, KY",13.86219,13.773277,.002412685,.061085973
2010,21165,"Menifee, KY",15.333333,11.591525,.060418215,.065315314
2010,21167,"Mercer, KY",10.505889,13.118804,.011850771,.058956917
2010,21169,"Metcalfe, KY",10.36227,10.069136,.0023127033,.071721308
2010,21171,"Monroe, KY",11.014612,12.669006,.19875216,.06666667
2010,21173,"Montgomery, KY",10.696233,10.549157,.01878505,.067873307
2010,21175,"Morgan, KY",10.648793,10.72715,.024751045,.063876651
2010,21177,"Muhlenberg, KY",11.236888,18.012815,.067343295,.041284405
2010,21179,"Nelson, KY",11.300097,11.412116,.031178543,.059090909
2010,21181,"Nicholas, KY",10.148511,12.767994,.077940695,.065573767
2010,21183,"Ohio, KY",11.230429,15.986872,.030144088,.053418804
2010,21185,"Oldham, KY",11.316808,12.334654,.00053838996,.063596494
2010,21187,"Owen, KY",10.556899,14.607562,.013770451,.050251257
2010,21189,"Owsley, KY",7.4502168,11.751143,.000063038788,.052505966
2010,21191,"Pendleton, KY",11.051611,15.923869,.21586008,.064444445
2010,21193,"Perry, KY",13.254953,18.668829,.048182573,.048426151
2010,21195,"Pike, KY",13.469493,17.09321,.026171137,.048054919
2010,21197,"Powell, KY",11.541131,13.228662,.27959749,.065168537
2010,21199,"Pulaski, KY",10.973707,12.096033,.025603931,.073217727
2010,21201,"Robertson, KY",8.833333,11.940279,.00081573846,.062801935
2010,21203,"Rockcastle, KY",9.8125505,9.7263889,.0007810159,.066945605
2010,21205,"Rowan, KY",11.595554,11.827486,.00067883031,.067685589
2010,21207,"Russell, KY",10.894535,11.15362,.010892383,.07171315
2010,21209,"Scott, KY",10.474211,11.057966,.050807063,.051470589
2010,21211,"Shelby, KY",11.211772,11.778626,.014053122,.059633028
2010,21213,"Simpson, KY",10.776003,11.251177,.00018706104,.057324842
2010,21215,"Spencer, KY",12.078876,14.599494,.0055290824,.05882353
2010,21217,"Taylor, KY",11.682841,12.19295,.014524264,.063965887
2010,21219,"Todd, KY",11.066761,13.9371,.0079830429,.057999998
2010,21221,"Trigg, KY",11.130301,11.980413,0,.068773232
2010,21223,"Trimble, KY",9.8900862,19.491762,0,.064732142
2010,21225,"Union, KY",10.994583,18.871632,.072935633,.059426229
2010,21227,"Warren, KY",11.408932,11.806996,.07317137,.05882353
2010,21229,"Washington, KY",11.269893,11.242895,.016631372,.048661802
2010,21231,"Wayne, KY",10.382682,11.927724,.078631781,.06860707
2010,21233,"Webster, KY",12.496038,18.097931,.0056130239,.06113537
2010,21235,"Whitley, KY",10.266266,12.653464,.0064612553,.063157894
2010,21237,"Wolfe, KY",8.0826092,12.464391,.047039513,.065315314
2010,21239,"Woodford, KY",11.145377,12.144956,.0029246171,.053435113
2010,22001,"Acadia, LA",12.370681,15.293257,0,.015706806
2010,22003,"Allen, LA",10.627281,14.193807,.0024549293,.023474179
2010,22005,"Ascension, LA",13.053255,11.02823,.001228533,.02771855
2010,22007,"Assumption, LA",11.86748,13.29495,.0041942094,.030303031
2010,22009,"Avoyelles, LA",11.857226,14.414441,.085787877,.032822758
2010,22011,"Beauregard, LA",11.799911,13.280702,.0012329002,.021881837
2010,22013,"Bienville, LA",12.471266,18.609257,.0057262643,.029279279
2010,22015,"Bossier, LA",11.827426,15.240347,.012946425,.03167421
2010,22017,"Caddo, LA",11.185894,13.154202,.0030164931,.032327585
2010,22019,"Calcasieu, LA",11.403674,12.404183,.005740684,.066860467
2010,22021,"Caldwell, LA",10.639116,12.902777,.041655473,.029478459
2010,22023,"Cameron, LA",14.750518,18.461359,.20769051,.09004093
2010,22025,"Catahoula, LA",11.292401,14.700651,.11641052,.038379531
2010,22027,"Claiborne, LA",11.190351,16.716944,.0035390446,.029748283
2010,22029,"Concordia, LA",12.122071,13.753772,.1336914,.039014373
2010,22031,"De Soto, LA",14.062125,20.953163,.0044835373,.028446389
2010,22033,"East Baton Rouge, LA",12.854452,11.922009,.0043684659,.027139874
2010,22035,"East Carroll, LA",11.188179,14.076762,.055734593,.043879908
2010,22037,"East Feliciana, LA",8.8055639,13.555136,.0012858892,.029166667
2010,22039,"Evangeline, LA",10.249587,14.299996,.019742891,.023584906
2010,22041,"Franklin, LA",11.528865,15.012077,0,.031707317
2010,22043,"Grant, LA",12.332298,15.115891,.069218248,.027272727
2010,22045,"Iberia, LA",12.497377,15.438203,.11365888,.10447761
2010,22047,"Iberville, LA",12.259065,15.701091,.034267474,.035128806
2010,22049,"Jackson, LA",12.148898,16.040451,.070451558,.029411765
2010,22051,"Jefferson, LA",12.209656,12.806123,.078820117,.099259257
2010,22053,"Jefferson Davis, LA",12.006229,16.698824,.0048222663,.021028038
2010,22055,"Lafayette, LA",12.191325,14.278153,.00023210877,.027707808
2010,22057,"Lafourche, LA",12.289436,14.136973,.0018695566,.10355987
2010,22059,"LaSalle, LA",13.817171,18.150438,.030853439,.034707159
2010,22061,"Lincoln, LA",11.204779,13.657003,.0014521229,.025522042
2010,22063,"Livingston, LA",12.632633,12.939601,.0043500564,.027196653
2010,22065,"Madison, LA",9.5006199,12.799633,.054020055,.045356371
2010,22067,"Morehouse, LA",10.73133,14.124677,.084432051,.037777778
2010,22069,"Natchitoches, LA",10.789095,11.893201,.045292012,.028634362
2010,22071,"Orleans, LA",11.321379,11.71332,.11290654,.099870302
2010,22073,"Ouachita, LA",11.462088,11.914012,.025608584,.03539823
2010,22075,"Plaquemines, LA",13.142872,17.092123,.00083382381,.10856269
2010,22077,"Pointe Coupee, LA",12.782004,18.835558,.0091999536,.036809817
2010,22079,"Rapides, LA",11.333014,12.573162,.011737797,.032051284
2010,22081,"Red River, LA",12.864217,21.325195,.012509081,.029816514
2010,22083,"Richland, LA",10.871201,14.030789,.01929364,.027638191
2010,22085,"Sabine, LA",11.58427,15.173465,.033706192,.027368421
2010,22087,"St. Bernard, LA",12.450897,13.155679,.0083953803,.10241821
2010,22089,"St. Charles, LA",12.218171,13.119525,.0089363046,.10410095
2010,22091,"St. Helena, LA",10.861835,12.070911,.0057486612,.030701755
2010,22093,"St. James, LA",10.865862,10.062158,.00097644178,.027777778
2010,22095,"St. John the Baptist, LA",12.337203,9.1348743,.00032011341,.099853158
2010,22097,"St. Landry, LA",11.929788,12.386468,.028573141,.028503563
2010,22099,"St. Martin, LA",12.52715,14.084682,.033058483,.030092593
2010,22101,"St. Mary, LA",13.438775,13.991445,.014268312,.10741301
2010,22103,"St. Tammany, LA",11.873961,12.770998,.090688951,.09898477
2010,22105,"Tangipahoa, LA",11.083692,12.319221,.0036028631,.098273575
2010,22107,"Tensas, LA",15.222221,15.565463,.15030767,.05102041
2010,22109,"Terrebonne, LA",12.994799,15.010866,.0056954832,.10917722
2010,22111,"Union, LA",12.365047,14.672495,.072935633,.03160271
2010,22113,"Vermilion, LA",11.933365,16.201452,.040622234,.10886469
2010,22115,"Vernon, LA",11.928075,13.715484,.039937507,.027659575
2010,22117,"Washington, LA",11.026878,12.916056,.016631372,.036893204
2010,22119,"Webster, LA",12.875572,14.335793,.0056130239,.026634382
2010,22121,"West Baton Rouge, LA",13.954573,13.190398,0,.023148147
2010,22123,"West Carroll, LA",10.313841,14.231359,.0058624977,.030690538
2010,22125,"West Feliciana, LA",10.233192,18.024826,.045176789,.038383838
2010,22127,"Winn, LA",11.554667,12.763539,.0064999331,.027149322
2010,23001,"Androscoggin, ME",11.295093,11.590409,.014055953,.06185567
2010,23003,"Aroostook, ME",11.050756,12.043215,.019489672,.067857146
2010,23005,"Cumberland, ME",11.306544,11.963347,.058227714,.125
2010,23007,"Franklin, ME",10.687409,15.104736,0,.062068965
2010,23009,"Hancock, ME",11.929421,12.996449,.036779668,.12634408
2010,23011,"Kennebec, ME",11.035356,12.416469,.0070767733,.064285718
2010,23013,"Knox, ME",11.248535,12.604378,.010457908,.12533334
2010,23015,"Lincoln, ME",11.477424,13.058609,.0014521229,.12903225
2010,23017,"Oxford, ME",10.679223,12.710344,.042014159,.048231512
2010,23019,"Penobscot, ME",11.228292,12.304481,.068310887,.061371841
2010,23021,"Piscataquis, ME",14.17437,13.700499,.15888312,.068441063
2010,23023,"Sagadahoc, ME",12.325781,13.917048,.039490074,.12565444
2010,23025,"Somerset, ME",11.232158,12.823827,.11978488,.06122449
2010,23027,"Waldo, ME",11.60508,12.611558,.020801993,.12032086
2010,23029,"Washington, ME",11.237223,13.14707,.016631372,.1160221
2010,23031,"York, ME",11.208055,12.516024,.022640562,.12098765
2010,24001,"Allegany, MD",10.822244,12.905962,.047387239,.052054796
2010,24003,"Anne Arundel, MD",12.114238,12.915342,.0433398,.12454212
2010,24005,"Baltimore, MD",11.774676,12.203798,.018043863,.11992946
2010,24009,"Calvert, MD",12.201853,17.285706,.038411032,.12801485
2010,24011,"Caroline, MD",12.494979,12.635016,.017777858,.054945055
2010,24013,"Carroll, MD",11.820592,13.04176,.027034082,.047493402
2010,24015,"Cecil, MD",11.550771,12.286264,.016513597,.12413793
2010,24017,"Charles, MD",12.590767,13.465386,.050894458,.12121212
2010,24019,"Dorchester, MD",10.643971,11.549477,.059707299,.12641509
2010,24021,"Frederick, MD",12.05026,12.558606,.041271284,.054862842
2010,24023,"Garrett, MD",12.774609,14.723348,.028308498,.047244094
2010,24025,"Harford, MD",12.096256,13.088689,.018581206,.12367491
2010,24027,"Howard, MD",12.597919,12.883197,.026196852,.050397877
2010,24029,"Kent, MD",10.878252,12.072853,.025182394,.12915851
2010,24031,"Montgomery, MD",12.109601,12.235003,.01878505,.053789731
2010,24033,"Prince George's, MD",12.682526,13.400548,.067920625,.058679707
2010,24035,"Queen Anne's, MD",12.127251,13.286061,.0065933391,.12790698
2010,24037,"St. Mary's, MD",12.424523,13.50501,.0031362383,.12177122
2010,24039,"Somerset, MD",10.268892,14.017761,.11978488,.12316176
2010,24041,"Talbot, MD",11.257731,12.052079,.039531738,.12572534
2010,24043,"Washington, MD",11.176259,11.645086,.016631372,.051490515
2010,24045,"Wicomico, MD",11.241532,11.852015,.058512568,.11890838
2010,24047,"Worcester, MD",11.422284,12.707811,.056455631,.11456311
2010,24510,"Baltimore (Independent City), MD",10.970395,11.412724,.031688187,.10392157
2010,25001,"Barnstable, MA",11.412158,13.292815,.054103546,.14285715
2010,25003,"Berkshire, MA",11.1233,11.972579,.12820275,.063186817
2010,25005,"Bristol, MA",11.146829,12.258671,0,.13948497
2010,25007,"Dukes, MA",12.524214,14.033678,.048867814,.14187643
2010,25009,"Essex, MA",10.907254,11.833665,.27369654,.1255814
2010,25011,"Franklin, MA",10.921241,12.564256,0,.065789476
2010,25013,"Hampden, MA",10.953505,11.910876,.06491711,.072100312
2010,25015,"Hampshire, MA",10.916559,12.569947,.063912742,.069078945
2010,25017,"Middlesex, MA",11.763184,11.730569,.04138881,.061162081
2010,25019,"Nantucket, MA",13.490844,12.475212,.057379115,.15803815
2010,25021,"Norfolk, MA",11.362003,12.077033,.034621958,.11926606
2010,25023,"Plymouth, MA",11.628544,13.206278,.028814608,.14561027
2010,25025,"Suffolk, MA",10.742578,11.204846,.13999584,.11848341
2010,25027,"Worcester, MA",11.037086,11.992249,.056455631,.060790274
2010,26001,"Alcona, MI",11.175299,13.291633,.0078829685,.042134833
2010,26003,"Alger, MI",10.584072,11.192272,.052748606,.040816326
2010,26005,"Allegan, MI",11.10222,12.0686,.044785455,.035885166
2010,26007,"Alpena, MI",10.704407,12.089705,.044116996,.045714285
2010,26009,"Antrim, MI",10.662836,13.225009,.1206131,.038781162
2010,26011,"Arenac, MI",10.526744,12.261754,.077306077,.053221289
2010,26013,"Baraga, MI",10.375076,12.301615,.14194126,.040123455
2010,26015,"Barry, MI",10.662875,11.730308,.044741031,.022408964
2010,26017,"Bay, MI",11.071637,12.724519,.0091249738,.050397877
2010,26019,"Benzie, MI",11.367628,13.651051,.14384679,.039106146
2010,26021,"Berrien, MI",10.941254,13.408344,.0062489226,.052747253
2010,26023,"Branch, MI",10.770935,11.822622,.001990319,.039408866
2010,26025,"Calhoun, MI",10.540277,11.090679,.039457973,.025974026
2010,26027,"Cass, MI",11.027818,12.940116,.01553504,.03166227
2010,26029,"Charlevoix, MI",10.524905,12.196024,.067241654,.040431269
2010,26031,"Cheboygan, MI",11.525222,12.936399,.34954363,.041322313
2010,26033,"Chippewa, MI",10.643905,13.409178,.10955826,.04255319
2010,26035,"Clare, MI",11.023865,13.120946,.15281546,.030120483
2010,26037,"Clinton, MI",10.849816,12.760859,.041297473,.02616279
2010,26039,"Crawford, MI",10.176764,12.870097,.073757209,.028213166
2010,26041,"Delta, MI",11.528167,12.234465,.10119382,.045070421
2010,26043,"Dickinson, MI",12.058826,13.013345,.18582049,.037617553
2010,26045,"Eaton, MI",11.1848,11.120605,.006676788,.024590164
2010,26047,"Emmet, MI",11.066478,11.716948,.10911904,.040431269
2010,26049,"Genesee, MI",11.071142,11.36748,.02019969,.027692307
2010,26051,"Gladwin, MI",10.677759,14.012526,.25406489,.044871796
2010,26053,"Gogebic, MI",10.762711,13.125867,.071439527,.044077136
2010,26055,"Grand Traverse, MI",11.448737,11.75521,.1808591,.03814714
